obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-15.1686186,-52.21712315,206.72062,205.3405735,27.66648,-69.93312523,-167.8595551,20.39062,131
-16.03788264,-53.32907072,185.71688,205.2003776,10.25221,-69.93312523,-167.8595551,-0.70312,132
-16.0378871,-55.55296925,208.84,205.635911,28.19757,-69.93312523,-167.8595551,22.5,133
-16.03789157,-57.77686778,205.13438,206.0856933,30.81513,-69.93312523,-167.8595551,18.98438,134
-16.0378938,-58.88881705,204.68438,206.3161303,30.81494,-69.93312523,-167.8595551,18.98438,135
-16.03789827,-61.11271558,204.02438,206.7885207,25.46406,-69.93312523,-167.8595551,18.98438,136
-16.90716576,-63.33661232,201.535,206.899162,27.85676,-69.93312523,-167.8595551,16.875,137
-16.90716811,-64.44856159,208.51625,207.1471867,25.09024,-69.93312523,-167.8595551,23.90625,138
-16.90717282,-66.67246012,201.505,207.6561158,27.35687,-69.93312523,-167.8595551,16.875,139
-16.90717753,-68.89635865,204.99062,208.1829027,32.65137,-69.93312523,-167.8595551,20.39062,140
-16.90717988,-70.00830792,203.32438,208.4532605,26.5746,-69.93312523,-167.8595551,18.98438,141
-17.77644858,-72.23220457,212.82812,208.3310166,27.66051,-69.93313496,-168.9715044,28.82812,142
-17.77645353,-74.4561031,205.56688,208.891176,28.13374,-69.93313496,-168.9715044,21.79688,143
-17.776456,-75.56805237,205.38688,209.178909,26.80122,-69.93313496,-168.9715044,21.79688,144
-17.77646095,-77.7919509,209.45562,209.7703159,29.26769,-69.93313496,-168.9715044,26.01562,145
-17.7764659,-80.01584943,207.04312,210.3838649,33.19603,-69.93313496,-168.9715044,23.20312,146
-17.77646837,-81.1277987,207.73312,210.6992896,30.82553,-69.93313496,-168.9715044,23.20312,147
-17.77647332,-83.35169723,206.97688,211.348168,28.61049,-69.93313496,-168.9715044,21.79688,148
-18.64574371,-85.57559378,208.69312,211.5907869,29.18099,-69.93313496,-168.9715044,23.20312,149
-18.64574631,-86.68754305,208.06,211.9350002,26.82202,-69.93313496,-168.9715044,22.5,150
-18.6457515,-88.91144158,216.4075,212.6438984,30.10299,-69.93313496,-168.9715044,30.9375,151
-18.64575669,-91.13534011,209.81938,213.3812784,26.50318,-69.93313496,-168.9715044,24.60938,152
-18.64575929,-92.24728938,211.65875,214.1486286,25.67849,-69.93312523,-167.8595551,26.71875,153
-18.64576448,-94.47118791,210.53562,214.9475292,33.29345,-69.93312523,-167.8595551,26.01562,154
-19.51503633,-96.69508437,211.65188,215.316333,35.50271,-69.93312523,-167.8595551,27.42188,155
-19.51503904,-97.80703364,212.78812,215.7430577,38.28117,-69.93312523,-167.8595551,28.82812,156
-19.51504448,-100.0309322,212.85812,216.6237984,37.97301,-69.93312523,-167.8595551,28.82812,157
-19.51504719,-101.1428814,213.13812,217.0782939,36.88206,-69.93312523,-167.8595551,28.82812,158
-19.51505263,-103.36678,213.90812,218.0167766,35.39565,-69.93312523,-167.8595551,28.82812,159
-19.51505535,-104.4787292,214.68812,218.5012772,34.25703,-69.93312523,-167.8595551,28.82812,160
-19.51506078,-106.7026278,234.50562,219.5021216,20.74351,-69.93312523,-167.8595551,48.51562,161
-19.51506621,-108.9265263,215.60125,220.5472515,30.3859,-69.93312523,-167.8595551,29.53125,162
-19.51506893,-110.0384756,218.52375,221.0871275,28.29883,-69.93312523,-167.8595551,32.34375,163
-20.38434271,-112.2623719,217.2775,221.7075305,32.99275,-69.93312523,-167.8595551,30.9375,164
-20.38434838,-114.4862705,217.2775,222.8716828,37.37676,-69.93312523,-167.8595551,30.9375,165
-20.38435406,-116.710169,218.49375,224.089119,33.84699,-69.93312523,-167.8595551,32.34375,166
-20.3843569,-117.8221183,219.71,224.7186193,28.55297,-69.93312523,-167.8595551,33.75,167
-20.38436257,-120.0460168,220.98625,226.0207998,36.37131,-69.93312523,-167.8595551,35.15625,168
-21.25363768,-122.2699131,222.97562,226.8770589,34.11766,-69.93312523,-167.8595551,37.26562,169
-21.25364064,-123.3818623,222.73562,227.5822907,31.43294,-69.93312523,-167.8595551,37.26562,170
-21.25364656,-125.6057609,217.61375,229.0417638,27.94605,-69.93312523,-167.8595551,32.34375,171
-21.25364952,-126.7177101,223.96188,229.796658,32.53088,-69.93312523,-167.8595551,38.67188,172
-21.25365544,-128.9416087,227.8875,231.3583323,28.87379,-69.93312523,-167.8595551,42.1875,173
-21.25366136,-131.1655072,228.4475,232.9911495,28.76838,-69.93312523,-167.8595551,42.1875,174
-21.25366432,-132.2774565,231.24688,233.8349158,24.21349,-69.93312523,-167.8595551,44.29688,175
-22.122941,-134.5013526,231.28688,236.0014679,33.24393,-69.93311549,-166.7476058,44.29688,176
-22.12294716,-136.7252512,233.05625,237.8729877,35.09001,-69.93311549,-166.7476058,46.40625,177
-22.12295024,-137.8372004,234.79562,238.8387155,35.25494,-69.93311549,-166.7476058,48.51562,178
-22.1229564,-140.061099,237.025,240.8304836,30.24504,-69.93311549,-166.7476058,50.625,179
-22.12296256,-142.2849975,220.13,241.8565422,24.46465,-69.93312523,-167.8595551,33.75,180
-22.12296564,-143.3969468,238.95438,242.9026374,31.39477,-69.93312523,-167.8595551,52.73438,181
-22.99224378,-145.6208428,240.86375,244.6499756,31.80968,-69.93312523,-167.8595551,54.84375,182
-22.99224698,-146.7327921,217.93375,245.7685321,24.07008,-69.93312523,-167.8595551,32.34375,183
-22.99225338,-148.9566906,244.86562,248.0652806,30.70742,-69.93312523,-167.8595551,59.76562,184
-22.99225978,-151.1805892,243.6425,250.4386103,33.43853,-69.93312523,-167.8595551,59.0625,185
-23.86153569,-152.2925359,243.83562,251.3302072,20.45312,-69.93312523,-167.8595551,59.76562,186
-23.86154233,-154.5164344,249.84375,252.5803075,33.30049,-69.93313496,-168.9715044,66.09375,187
-23.86154897,-156.740333,253.22938,255.1316525,37.86969,-69.93313496,-168.9715044,69.60938,188
-23.8615523,-157.8522822,260.21062,257.7447379,32.5828,-69.93312523,-167.8595551,76.64062,189
-23.86155894,-160.0761808,251.85312,260.4106075,15.17092,-69.93312523,-167.8595551,68.20312,190
-23.86156226,-161.18813,257.76812,260.4106089,37.45031,-69.93313496,-168.9715044,73.82812,191
-23.86156891,-163.4120286,264.35625,264.4856916,35.98893,-69.93312523,-167.8595551,80.15625,192
-23.86157555,-165.6359271,264.79625,267.2364459,32.60732,-69.93312523,-167.8595551,80.15625,193
-24.73085315,-166.7478737,261.50062,268.590841,32.68973,-69.93312523,-167.8595551,76.64062,194
-24.73086004,-168.9717722,270.55125,271.4091575,34.85406,-69.93312523,-167.8595551,85.78125,195
-24.73086692,-171.1956708,270.59125,274.2206755,31.68505,-69.93312523,-167.8595551,85.78125,196
-24.73087036,-172.30762,261.39062,275.6196788,33.87132,-69.93312523,-167.8595551,76.64062,197
-24.73087725,-174.5315186,261.46062,278.3960356,29.05999,-69.93312523,-167.8595551,76.64062,198
-24.73088414,-176.7554171,265.04625,281.1332691,24.34555,-69.93312523,-167.8595551,80.15625,199
-25.60016306,-177.8673636,270.69125,282.7205017,19.60365,-69.93312523,-167.8595551,85.78125,200
-25.60017019,-180.0912622,184.16688,285.4241417,14.23832,-69.93312523,-167.8595551,-0.70312,201
-25.60017732,-182.3151607,231.24625,288.0592192,15.74498,-69.93312523,-167.8595551,46.40625,202
-25.60018089,-183.42711,184.21688,289.3484451,12.87679,-69.93312523,-167.8595551,-0.70312,203
-25.60018801,-185.6510085,184.58688,291.8659875,12.70724,-69.93312523,-167.8595551,-0.70312,204
-25.60019514,-187.874907,184.97688,294.297821,13.32204,-69.93312523,-167.8595551,-0.70312,205
-25.60019871,-188.9868563,183.92062,295.4802875,14.85661,-69.93312523,-167.8595551,-2.10938,206
-26.46948277,-191.210752,221.26625,297.0973578,12.89635,-69.93313496,-168.9715044,35.15625,207
-26.46949014,-193.4346505,185.24688,299.3723074,10.0972,-69.93313496,-168.9715044,-0.70312,208
-26.46949383,-194.5465998,185.03688,300.4733136,12.18301,-69.93313496,-168.9715044,-0.70312,209
